Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,URL_Entropy,Domain_Entropy,Subdomain_Count,Digit_Count,Special_Char_Count,Uppercase_Ratio,Domain_Age,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
thestar.com,0,0,1,5,0,0,0,0,4.542876013654641,3.277613436819116,0,8,1,0.0,-1,0,0,1,0,0
youtube.com,0,0,0,1,0,0,0,0,4.396853998737205,3.095795255000934,0,1,1,0.11627906976744186,-1,0,0,1,0,0
flickr.com,0,1,1,3,0,0,0,0,4.531941205546659,3.1219280948873624,0,20,1,0.018518518518518517,-1,1,0,1,0,0
facecouncil.org,0,0,0,0,0,0,0,0,4.0836169753972325,3.456564762130954,0,0,0,0.0,-1,1,1,1,1,0
music.yahoo.com,0,0,0,1,0,0,0,0,4.20483401847097,3.1898980954642875,1,0,0,0.0,-1,1,0,1,0,0
answers.com,0,0,0,2,0,0,0,0,4.080350731889837,3.277613436819116,0,0,0,0.0,-1,0,0,1,0,0
entertainment.gaeatimes.com,0,0,1,4,0,0,0,0,4.438898569018857,3.352135539906905,1,14,0,0.0,-1,1,1,1,1,0
reuters.com,0,0,1,5,0,0,0,0,4.804469942296699,3.095795255000934,0,19,0,0.08888888888888889,-1,1,0,1,0,0
yellowpages.com,0,0,0,2,0,0,0,0,4.022000516883153,3.506890595608519,0,0,0,0.0,-1,1,0,1,0,0
espn.go.com,0,0,1,7,0,0,0,0,4.197612733763423,3.095795255000934,1,0,0,0.0,-1,1,0,1,0,0
spoke.com,0,0,0,3,0,0,0,0,4.351968966953429,2.94770277922009,0,0,0,0.10204081632653061,-1,1,0,1,0,0
indeed.com,0,0,0,1,0,0,0,0,4.253863368422077,2.9219280948873623,0,0,0,0.0,-1,1,0,1,0,0
nndb.com,0,0,0,3,0,0,0,0,4.272804327334621,2.75,0,12,0,0.0,-1,1,0,1,0,0
allserialkillers.com,0,0,1,1,0,0,0,0,4.272150113935441,3.241446071165522,0,0,0,0.0,-1,1,0,1,0,0
katespadeoutlet.net,0,0,0,0,0,0,0,0,3.7181390622295662,3.3005590923909542,0,0,0,0.0,-1,1,0,1,0,0
cantonsoccerclub.com,0,0,1,4,0,0,0,0,4.5388962142279325,3.4037016960573485,0,4,0,0.03225806451612903,-1,1,0,1,0,0
answers.com,0,0,0,2,0,0,0,0,4.078331873267975,3.277613436819116,0,0,0,0.0,-1,0,0,1,0,0
nbradley.info,0,0,1,1,0,0,0,0,4.628633293990888,3.546593564294939,0,4,7,0.012048192771084338,-1,1,1,1,1,0
facebook.com,0,0,0,1,0,0,0,0,3.964735178725505,3.0220552088742005,0,0,0,0.0,-1,1,0,1,0,0
franklindavisiv.com,0,0,0,0,0,0,0,0,4.179229296672175,3.6818808028034034,0,0,0,0.0,-1,1,1,1,1,0
coldwellbankerprime.com,0,0,0,0,0,0,0,0,4.162573265150912,3.7622673906514943,0,0,0,0.0,-1,1,0,1,0,0
songlyrics.com,0,0,0,1,0,0,0,0,4.197685925915566,3.378783493486176,0,0,0,0.0,-1,1,0,1,0,0
writing.upenn.edu,0,0,1,4,0,0,0,0,4.2046489981075155,3.337175341123077,1,3,0,0.0,-1,1,0,1,0,0
mpsaz.org,0,0,0,2,0,0,0,0,3.932874360347046,3.169925001442312,0,0,0,0.0,-1,0,0,1,0,0
jimwegryn.com,0,0,0,2,0,0,0,0,4.237285311573267,3.546593564294939,0,0,0,0.045454545454545456,-1,1,1,1,1,0
fanbase.com,0,0,0,1,0,0,0,0,4.194385682587764,3.277613436819116,0,0,0,0.05555555555555555,-1,1,1,1,1,0
hmsmotorsport.com,0,0,1,4,0,0,1,0,4.020087103613122,2.984234164652489,0,0,0,0.0,-1,1,0,1,0,0
ontheradio.net,0,0,0,1,0,0,0,0,3.9621031651557956,3.235926350629033,0,0,0,0.0,-1,1,1,1,1,0
archive.org,0,0,1,2,0,0,0,0,4.678952513974964,3.277613436819116,0,8,0,0.07017543859649122,-1,0,0,1,0,0
ontarioequity.com,0,0,0,0,0,0,0,0,4.031401845392172,3.572469458770136,0,0,0,0.0,-1,1,1,1,1,0
shiregames.com,0,0,1,2,0,0,0,0,4.675731503204189,3.378783493486176,0,4,5,0.0,-1,1,0,1,0,0
coloradorapids.com,0,0,1,4,0,0,0,0,4.518500757542675,3.2810361125534238,0,12,0,0.0,-1,0,0,1,0,0
in.local.yahoo.com,0,0,1,2,0,0,0,0,4.800742678320928,3.1279868068776753,2,22,0,0.0,-1,1,1,1,1,0
hfboards.com,0,0,0,1,0,0,0,0,4.347794209361695,3.4182958340544896,0,6,1,0.0,-1,1,0,1,0,0
maine.hometownlocator.com,0,0,1,3,0,0,0,0,4.030103014202164,3.509275070710714,1,0,0,0.0,-1,1,1,1,1,0
canadianmysteries.ca,0,0,1,5,0,0,0,0,3.996763024805241,3.4219280948873627,0,0,0,0.0,-1,1,0,1,0,0
wwar.com,0,0,1,3,0,0,0,0,4.336621840687443,2.75,0,0,0,0.0,-1,1,0,1,0,0
utahyouthsoccer.net,0,0,1,2,0,0,0,0,4.145295702514081,3.4713544870139295,0,0,0,0.0,-1,1,0,1,0,0
theglobeandmail.com,0,0,1,4,0,0,0,0,4.523008782583852,3.7216117239699016,0,10,1,0.0,-1,0,0,1,0,0
popmatters.com,0,0,0,3,0,0,0,0,3.837066209881521,3.235926350629033,0,0,0,0.0,-1,1,1,1,1,0
everyculture.com,0,0,1,2,0,0,0,0,4.521873820774346,3.327819531114783,0,0,0,0.07936507936507936,-1,1,0,1,0,0
answers.com,0,0,1,2,0,0,0,0,4.126335106630834,3.277613436819116,0,0,0,0.0,-1,0,0,1,0,0
facebook.com,0,0,1,3,0,0,0,0,4.872080154977656,3.0220552088742005,0,12,0,0.0660377358490566,-1,1,0,1,0,0
montreal.en.craigslist.ca,0,0,0,1,0,0,0,0,4.032331339951052,3.6234651896016477,2,0,0,0.0,-1,1,1,1,1,0
ebay.com,0,0,1,2,0,0,0,0,4.257715432792189,3.0,0,0,7,0.0,-1,1,0,1,0,0
imdb.com,0,0,0,2,0,0,0,0,4.270910335425637,2.75,0,7,0,0.0,-1,1,0,1,0,0
tennispanorama.com,0,0,0,2,0,0,0,0,4.313640873915145,3.4193819456463714,0,5,0,0.0,-1,1,0,1,0,0
forum.fnnation.com,0,0,0,1,0,0,0,0,4.447273228507969,3.3082708345352603,1,5,1,0.0,-1,1,1,1,1,0
geni.com,0,0,1,3,0,0,0,0,4.818411765202556,3.0,0,21,2,0.0684931506849315,-1,0,0,1,0,0
blackberrycool.com,0,0,1,4,0,0,0,0,4.658544803017015,3.3082708345352603,0,12,0,0.0,-1,1,0,1,0,0
jerseyhistory.org,0,0,1,1,0,0,0,0,4.751613936793623,3.337175341123077,0,8,3,0.03896103896103896,-1,1,0,1,0,0
facebook.com,0,0,1,3,0,0,0,0,4.801020337278524,3.0220552088742005,0,15,0,0.07407407407407407,-1,1,0,1,0,0
moviesplanet.com,0,0,0,3,0,0,1,0,4.357558369976583,3.625,0,6,0,0.0,-1,1,1,1,1,0
hardballtalk.nbcsports.com,0,0,1,4,0,0,0,0,4.550503111122197,3.7962176025900565,1,8,0,0.0,-1,1,1,1,1,0
executedtoday.com,0,0,0,2,0,0,0,0,4.227481916543023,3.337175341123077,0,0,0,0.0,-1,1,0,1,0,0
manta.com,0,0,0,3,0,0,0,0,4.191268906118179,2.725480556997868,0,0,0,0.0,-1,1,0,1,0,0
acadian-home.org,0,0,0,1,0,0,0,1,4.250881379939833,3.577819531114783,0,0,0,0.0,-1,1,1,1,1,0
scribd.com,0,0,1,3,0,0,0,0,4.74623093958718,3.1219280948873624,0,8,0,0.06451612903225806,-1,0,0,1,0,0
ratpoweredfilmsredux.com,0,0,0,0,0,0,1,0,4.154870932962629,3.9387218755408675,0,0,0,0.0,-1,1,1,1,1,0
youtube.com,0,0,0,1,0,0,0,0,4.507432777857286,3.095795255000934,0,1,1,0.09302325581395349,-1,0,0,1,0,0
pipl.com,0,0,0,4,0,0,0,0,4.320162073702297,2.75,0,0,0,0.038461538461538464,-1,0,0,1,0,0
county-public-records.net,0,0,1,1,0,0,0,1,4.391021937501533,3.8936606896881862,0,0,0,0.0,-1,1,1,1,1,0
netprospex.com,0,0,0,3,0,0,1,0,4.123478672569886,3.378783493486176,0,3,0,0.05263157894736842,-1,1,1,1,1,0
wolfparade.nonstuff.com,0,0,0,1,0,0,0,0,4.282268229617389,3.8492239123906247,1,0,0,0.0,-1,1,0,1,0,0
tripadvisor.com,0,0,1,1,0,0,0,0,5.0368036529954505,3.506890595608519,0,14,0,0.08490566037735849,-1,1,0,1,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,4.163320189106,3.452819531114783,1,0,0,0.041666666666666664,-1,1,1,1,1,0
inzax2.tripod.com,0,0,0,0,0,0,0,0,4.072905595320056,3.7345216647797517,1,1,0,0.0,-1,1,1,1,1,0
es.goldenmap.com,0,0,0,1,0,0,0,0,4.284476351041122,3.5,1,0,0,0.047619047619047616,-1,1,1,1,1,0
galenfrysinger.com,0,0,1,1,0,0,0,0,4.313627413276452,3.725480556997868,0,0,0,0.0,-1,1,1,1,1,0
lynchforgov.com,0,0,0,1,0,0,0,0,3.982289237493327,3.456564762130954,0,0,0,0.0,-1,1,1,1,1,0
ebay.com,0,0,0,2,0,0,0,0,4.448934896284056,3.0,0,0,2,0.0,-1,1,0,1,0,0
facebook.com,0,0,1,3,0,0,0,0,4.9526977615459105,3.0220552088742005,0,21,1,0.03260869565217391,-1,1,0,1,0,0
answers.com,0,0,0,2,0,0,0,0,3.9772086288967645,3.277613436819116,0,0,0,0.0,-1,0,0,1,0,0
mylife.com,0,0,0,1,0,0,0,0,4.329239931817579,3.1219280948873624,0,4,0,0.0,-1,1,0,1,0,0
findagrave.com,0,0,1,2,0,0,0,0,4.96670239137316,3.6644977792004614,0,12,8,0.07865168539325842,-1,1,0,1,0,0
nationalremotecontrols.com,0,0,0,0,0,0,0,0,3.914019053340094,3.426616045880948,0,0,0,0.0,-1,1,1,1,1,0
fanpix.net,0,0,1,2,0,0,0,0,4.281949172166355,3.1219280948873624,0,0,0,0.0,-1,1,0,1,0,0
at-la.com,0,1,0,1,0,0,0,1,3.8954238702803154,2.94770277922009,0,0,1,0.0,-1,1,0,1,0,0
yugioh.wikia.com,0,0,1,2,0,0,0,0,4.509868160214538,3.452819531114783,1,0,0,0.03389830508474576,-1,1,1,1,1,0
thesportsbarproject.com,0,0,1,3,0,0,1,0,4.177223349345434,3.5555331514269954,0,0,0,0.0,-1,1,1,1,1,0
realitypanic.com,0,0,0,2,0,0,0,0,4.289882797037174,3.625,0,3,0,0.0,-1,1,1,1,1,0
uk.ask.com,0,0,0,2,0,0,0,0,4.015319531114783,2.9219280948873623,1,0,0,0.125,-1,1,1,1,1,0
en.wikipedia.org,0,0,0,2,0,0,0,0,4.189125478116705,3.452819531114783,1,0,0,0.043478260869565216,-1,1,1,1,1,0
youtube.com,0,0,0,1,0,0,0,0,4.664523184884343,3.095795255000934,0,2,1,0.11627906976744186,-1,0,0,1,0,0
msn.foxsports.com,0,0,1,4,0,0,0,0,4.606898195373883,3.2927701939369904,1,6,0,0.0,-1,1,1,1,1,0
volatilemind.com,0,0,0,0,0,0,0,0,4.021268494903765,3.5,0,0,0,0.0,-1,1,1,1,1,0
gcatholic.com,0,0,0,3,0,0,0,0,4.174693951646702,3.180832987205441,0,0,0,0.04,-1,1,0,1,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,4.555748764105063,3.452819531114783,1,0,2,0.03278688524590164,-1,1,1,1,1,0
worldairlinenews.wordpress.com,0,0,1,2,0,0,0,0,4.140549526087979,3.6729055953200564,1,0,0,0.0,-1,1,1,1,1,0
njatty.com,0,0,0,2,0,0,0,0,3.919103493391449,3.1219280948873624,0,0,0,0.0,-1,0,0,1,0,0
fedex.com,0,0,1,5,0,0,1,0,4.2405413308779565,2.94770277922009,0,0,0,0.0,-1,1,1,1,1,0
monettelandscaping.com,0,0,0,0,0,0,0,0,4.036006945330955,3.6978458230844127,0,0,0,0.0,-1,1,0,1,0,0
facebook.com,0,0,0,1,0,0,0,0,4.197685925915566,3.0220552088742005,0,0,1,0.0,-1,1,0,1,0,0
linkedin.com,0,0,0,4,0,0,0,0,4.381328385912462,3.2516291673878226,0,0,0,0.0,-1,1,0,1,0,0
tv.com,0,0,0,2,0,0,0,0,3.9721634603655414,2.584962500721156,0,0,0,0.0,-1,1,1,1,1,0
varsity-m.missouri.edu,0,0,1,2,0,0,0,1,4.3130897626150295,3.6635327548042547,1,0,0,0.0,-1,1,1,1,1,0
kentucky.hometownlocator.com,0,0,0,1,0,0,0,0,4.071854365656767,3.6959472263874704,1,0,0,0.0,-1,1,1,1,1,0
universities.com,0,0,1,2,0,0,0,0,4.514515726946118,3.452819531114783,0,0,0,0.10256410256410256,-1,0,0,1,0,0
wn.com,0,0,0,1,0,0,0,0,4.073329701949522,2.584962500721156,0,0,0,0.06896551724137931,-1,0,0,1,0,0
amazon.com,0,0,1,3,0,0,0,0,4.734119002158117,2.721928094887362,0,5,0,0.14754098360655737,-1,1,0,1,0,0
classcreator.com,0,0,1,2,0,0,0,0,4.424924819030149,3.202819531114783,0,4,0,0.06756756756756757,-1,0,0,1,0,0
youtube.com,0,0,0,1,0,0,0,0,4.646967661578215,3.095795255000934,0,2,1,0.13953488372093023,-1,0,0,1,0,0
encyclopedia2.thefreedictionary.com,0,0,1,1,0,0,0,0,4.4647295730136936,3.8972997175517166,1,2,3,0.039473684210526314,-1,1,1,1,1,0
linkedin.com,0,0,1,5,0,0,0,0,4.470451986421513,3.2516291673878226,0,7,0,0.0,-1,1,0,1,0,0
squidoo.com,0,0,0,1,0,0,0,0,4.221441945207328,3.027169118440619,0,0,0,0.05714285714285714,-1,1,1,1,1,0
maddenfamilyhistory.com,0,0,1,4,0,0,0,0,4.367627682231847,3.8820451081368623,0,8,0,0.0,-1,1,0,1,0,0
classmates.com,0,0,1,4,0,0,0,0,4.718798389435826,3.039148671903071,0,9,1,0.012195121951219513,-1,1,0,1,0,0
linkedin.com,0,0,0,4,0,0,0,0,4.308294687333843,3.2516291673878226,0,0,1,0.024390243902439025,-1,1,0,1,0,0
heysay-jump.livejournal.com,0,0,0,0,0,0,0,1,4.365311532225102,4.088220835496802,1,0,0,0.0,-1,1,1,1,1,0
economicexpert.com,0,0,1,2,0,0,1,0,4.456529055211291,3.266332639970623,0,4,0,0.034482758620689655,-1,1,1,1,1,0
knoxville.com,0,0,0,5,0,0,0,0,4.341556656070962,3.3927474104487847,0,11,0,0.0,-1,0,0,1,0,0
essaytown.com,0,0,0,2,0,0,0,0,4.105979129983103,3.3927474104487847,0,0,0,0.0,-1,1,0,1,0,0
martiniquehomes.com,0,0,0,0,0,0,0,0,4.030639062229566,3.6818808028034034,0,0,0,0.0,-1,1,1,1,1,0
eagletribune.com,0,0,1,3,0,0,0,0,4.767894116719939,3.702819531114783,0,12,0,0.028985507246376812,-1,0,0,1,1,0
judgepedia.org,0,0,0,2,0,0,0,0,4.365970626616776,3.378783493486176,0,0,0,0.0392156862745098,-1,1,1,1,1,0
abmusica.com,0,0,0,1,0,0,0,0,3.917626443873359,3.084962500721156,0,0,0,0.0,-1,1,0,1,0,0
pep-web.org,0,0,0,1,0,0,0,1,4.593222992536452,3.095795255000934,0,7,1,0.0,-1,1,0,1,0,0
manutd.com,0,0,1,6,0,0,0,0,4.680684728827012,3.1219280948873624,0,16,0,0.08490566037735849,-1,1,0,1,0,0
nndb.com,0,0,0,3,0,0,0,0,4.236857303422075,2.75,0,12,0,0.0,-1,1,0,1,0,0
thejubileeacademy.org,0,0,0,0,0,0,0,0,4.256149238118269,3.916126946588284,0,0,0,0.0,-1,1,1,1,1,0
sawaal.ibibo.com,0,0,1,2,0,0,0,0,4.447648870354907,3.202819531114783,1,6,0,0.0,-1,1,1,1,1,0
emporis.com,0,0,1,2,0,0,0,0,4.4290333659394605,3.095795255000934,0,0,0,0.0,-1,1,1,1,1,0
yellowpages.lycos.com,0,0,1,1,0,0,0,0,4.593181566197171,3.463280517810811,1,1,7,0.07058823529411765,-1,1,1,1,1,0
seattlechildrens.org,0,0,1,6,0,0,0,0,4.384425163355327,3.684183719779189,0,0,0,0.0,-1,0,0,1,0,0
messages.finance.yahoo.com,0,0,1,3,0,0,0,0,4.998320950063718,3.5552690446481177,2,19,13,0.040983606557377046,-1,1,1,1,1,0
broadwayinchicago.com,0,0,1,1,0,0,0,0,4.711477579499262,3.6178096843744556,0,2,3,0.02040816326530612,-1,1,0,1,0,0
foytracing.com,0,0,0,2,0,0,0,0,4.24615711897243,3.5216406363433186,0,0,0,0.0,-1,1,0,1,0,0
youtube.com,0,0,0,1,0,0,0,0,4.359420499331698,3.095795255000934,0,0,1,0.09302325581395349,-1,0,0,1,0,0
music.yahoo.com,0,0,0,1,0,0,0,0,4.083067973799102,3.1898980954642875,1,0,0,0.0,-1,1,0,1,0,0
facebook.com,0,0,1,3,0,0,0,0,4.656536799656877,3.0220552088742005,0,12,0,0.050505050505050504,-1,1,0,1,0,0
mylife.com,0,0,0,1,0,0,0,0,4.100816878908575,3.1219280948873624,0,0,0,0.0,-1,1,0,1,0,0
scores.espn.go.com,0,0,1,2,0,0,0,0,4.6703520754543835,3.155221528859512,2,9,1,0.017543859649122806,-1,1,1,1,1,0
um2n.mi2n.com,0,0,0,1,0,0,0,0,4.396853998737205,2.873140679513133,1,9,1,0.0,-1,1,1,1,1,0
hockeybuzz.com,0,0,0,1,0,0,0,0,4.639721323486283,3.378783493486176,0,5,1,0.0,-1,1,0,1,0,0
gibsonphoto.com,0,0,0,0,0,0,0,0,3.7264741182543752,3.3735572622751855,0,0,0,0.0,-1,1,0,1,0,0
saxophone.org,0,0,0,1,0,0,0,0,4.189238255803026,3.334679141051595,0,0,0,0.0,-1,1,0,1,0,0
spoke.com,0,0,0,3,0,0,0,0,4.3390908078646255,2.94770277922009,0,0,0,0.08888888888888889,-1,1,0,1,0,0
imdb.com,0,0,1,2,0,0,0,0,4.5643891315030345,2.75,0,4,3,0.0,-1,1,0,1,0,0
cagepotato.com,0,0,0,2,0,0,0,0,3.8905311847795403,3.039148671903071,0,0,0,0.0,-1,1,1,1,0,0
catherineslegacy.org,0,0,0,0,0,0,0,0,4.043801694853791,3.684183719779189,0,0,0,0.0,-1,1,1,1,1,0
facebook.com,0,0,0,1,0,0,0,0,4.158694969562842,3.0220552088742005,0,0,0,0.0,-1,1,0,1,0,0
city-data.com,0,0,1,2,0,0,0,1,4.224404870020208,3.238901256602631,0,0,0,0.05357142857142857,-1,0,1,1,0,0
gazette.gc.ca,0,0,1,6,0,0,0,0,4.390678767538751,2.7773627950641693,1,13,0,0.0,-1,0,0,1,0,0
directoryofeducation.net,0,0,1,6,0,0,0,0,4.394494905847827,3.573934896284056,0,4,2,0.0,-1,1,0,1,0,0
radio3.cbc.ca,0,0,0,2,0,0,0,0,4.313640873915145,3.0269868333592873,1,1,0,0.044444444444444446,-1,1,1,1,1,0
insound.com,0,0,1,3,0,0,0,0,4.7526086787932345,3.095795255000934,0,5,0,0.189873417721519,-1,1,1,1,1,0
ichotelsgroup.com,0,0,1,7,0,0,0,0,4.239544514544633,3.6901165175936654,0,0,0,0.0,-1,1,0,1,0,0
youtube.com,0,0,0,1,0,0,0,0,4.600456033671239,3.095795255000934,0,2,1,0.13953488372093023,-1,0,0,1,0,0
absoluteastronomy.com,0,0,1,2,0,0,0,0,4.292040864021043,3.6304126608739984,0,0,0,0.037037037037037035,-1,1,1,1,1,0
transnationale.org,0,0,1,2,0,0,0,0,4.1117912340502265,3.3082708345352603,0,0,0,0.0,-1,1,1,1,0,0
boleyparkcommunityhall.co.uk,0,0,0,0,0,0,0,0,4.271470906740503,3.9677201004744993,1,0,0,0.0,-1,1,1,1,1,0
boatnerd.com,0,0,0,3,0,0,0,0,4.323220703147271,3.4182958340544896,0,4,0,0.0,-1,1,0,1,0,0
linkedin.com,0,0,0,5,0,0,0,0,4.545448106203631,3.2516291673878226,0,7,0,0.0,-1,1,0,1,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,4.634578988481229,3.452819531114783,1,8,5,0.06666666666666667,-1,1,1,1,1,0
ajc.com,0,0,1,2,0,0,0,0,4.436375967458996,2.5216406363433186,0,7,0,0.0,-1,0,0,1,0,0
randomhouse.com,0,0,1,3,0,0,0,0,4.4849939160925745,3.456564762130954,0,6,0,0.0,-1,0,0,1,0,0
english.turkcebilgi.com,0,0,1,1,0,0,0,0,4.552682552490406,3.8820451081368623,1,0,3,0.04838709677419355,-1,1,1,1,1,0
en.wikipedia.org,0,0,0,2,0,0,0,0,4.109306836490687,3.452819531114783,1,0,0,0.023255813953488372,-1,1,1,1,1,0
soccernet.espn.go.com,0,0,1,5,0,0,0,0,4.386141522895518,3.2961483747476237,2,6,0,0.0,-1,1,1,1,1,0
palestinemonitor.org,0,0,0,0,0,0,0,0,4.3464393446710154,3.584183719779189,0,4,1,0.0,-1,1,0,1,0,0
cce.caltech.edu,0,0,0,2,0,0,0,0,3.917105382851375,2.923231428797621,1,0,0,0.0,-1,1,0,1,0,0
generalhospital.about.com,0,0,1,4,0,0,1,0,4.32254502247783,3.9434651896016475,1,0,0,0.025974025974025976,-1,1,1,1,1,0
associatedcontent.com,0,0,1,3,0,0,1,0,4.521808300506591,3.3320953986601696,0,7,0,0.0,-1,1,1,1,1,0
arthitectural.com,0,0,1,1,0,0,0,0,4.261246783601398,3.4548223999466066,0,0,0,0.0,-1,1,1,1,1,0
moneycentral.msn.com,0,0,1,2,0,0,0,0,4.60502307664906,3.4464393446710155,1,0,1,0.06451612903225806,-1,1,1,1,1,0
redeaglejw.net,0,0,0,1,0,0,0,0,4.057575159678483,3.2359263506290326,0,0,0,0.0,-1,1,1,1,1,0
123people.ca,0,0,0,2,0,0,0,0,4.150410872541982,3.2516291673878226,0,3,1,0.0,-1,1,0,1,0,0
seiulocal2.org,0,0,0,0,0,0,0,0,4.032303242743953,3.5216406363433186,0,1,0,0.0,-1,1,1,1,1,0
genealogytrails.com,0,0,1,4,0,0,0,0,4.167613149572225,3.7216117239699016,0,0,0,0.016129032258064516,-1,1,0,1,0,0
stevesmyth.com,0,0,0,0,0,0,0,0,3.6339740759971573,3.235926350629033,0,0,0,0.0,-1,1,0,1,0,0
farwesthistory.com,0,0,0,1,0,0,0,0,3.8995817701478352,3.725480556997868,0,0,0,0.0,-1,1,1,1,1,0
spoke.com,0,0,0,4,0,0,0,0,4.0275684677161125,2.94770277922009,0,0,0,0.0,-1,1,0,1,0,0
mcgillbasketball.com,0,0,0,0,0,0,0,0,4.0060710131011685,3.521928094887363,0,0,0,0.0,-1,1,1,1,1,0
churchdwight.com,0,0,0,0,0,0,1,0,3.745406425938248,3.4056390622295662,0,0,0,0.0,-1,0,0,1,0,0
banksandbeals.com,0,0,0,1,0,0,0,0,4.326631905512696,3.4548223999466066,0,6,0,0.0,-1,1,0,1,0,0
oldride.com,0,0,1,2,0,0,0,0,4.429276846618547,3.095795255000934,0,4,0,0.0,-1,1,0,1,0,0
facebook.com,0,0,1,3,0,0,0,0,4.621325468707871,3.0220552088742005,0,15,0,0.03076923076923077,-1,1,0,1,0,0
sports.espn.go.com,0,0,1,3,0,0,0,0,4.65633527860012,3.266332639970623,2,7,3,0.0,-1,1,1,1,1,0
archive.org,0,0,1,3,0,0,0,0,4.424101656673564,3.277613436819116,0,4,0,0.0,-1,1,0,1,0,0
facebook.com,0,0,1,3,0,0,0,0,4.648536118672228,3.0220552088742005,0,15,0,0.05357142857142857,-1,1,0,1,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,4.6575609082763965,3.452819531114783,1,2,2,0.1320754716981132,-1,1,1,1,1,0
pornstar-lanny.com,0,0,0,0,0,0,0,1,3.953565664946428,3.57243125132212,0,0,0,0.0,-1,1,0,1,0,0
radioradio7.com,0,0,1,2,0,0,0,0,4.589364454101657,3.056564762130954,0,1,0,0.125,-1,1,0,1,0,0
groundedtravel.com,0,0,1,4,0,0,0,0,4.2552376427673995,3.725480556997868,0,0,0,0.0,-1,1,0,1,0,0
absolutepunk.net,0,0,0,1,0,0,0,0,4.34519946371142,3.5,0,7,1,0.0,-1,1,0,1,0,0
rootsweb.ancestry.com,0,0,1,4,0,0,0,0,4.432217937632575,3.594465636961452,1,3,1,0.0,-1,1,0,1,0,0
setiathome.berkeley.edu,0,0,1,1,0,0,0,0,4.569498609043913,3.6753108689123635,1,5,1,0.0,-1,1,1,1,1,0
amazon.com,0,0,1,3,0,0,0,0,4.8975136489123825,2.721928094887362,0,4,0,0.1643835616438356,-1,1,0,1,0,0
cato.org,0,0,0,1,0,0,0,0,4.448934896284056,2.75,0,4,1,0.0,-1,1,0,1,0,0
tvguide.com,0,0,1,4,0,0,0,0,4.479411587412776,3.459431618637298,0,6,0,0.0,-1,0,0,1,0,0
itunes.apple.com,0,0,1,4,0,0,0,0,4.658783409004101,3.625,1,10,1,0.0,-1,1,1,1,1,0
hissandpop.com,0,0,1,2,0,0,0,0,4.38328965916864,3.378783493486176,0,3,0,0.0,-1,1,0,1,0,0
bdm.dotag.wa.gov.au,0,0,1,2,0,0,0,0,4.747652390415812,3.2608281712244556,3,16,1,0.013888888888888888,-1,1,1,1,1,0
123people.co.uk,0,0,0,2,0,0,0,0,4.227567157116929,3.3735572622751855,1,3,1,0.0,-1,1,0,1,0,0
people.famouswhy.com,0,0,0,1,0,0,0,0,4.256328385912462,3.684183719779189,1,0,0,0.0,-1,1,0,1,0,0
movies.nytimes.com,0,0,1,3,0,0,0,0,4.505678975815084,3.3502090290998976,1,6,0,0.03571428571428571,-1,1,1,1,1,0
wiki.answers.com,0,0,1,2,0,0,0,0,4.620790551823251,3.5,1,4,2,0.050505050505050504,-1,1,1,1,1,0
al.gcsu.edu,0,0,0,0,0,0,0,0,3.684183719779189,3.095795255000934,1,0,0,0.0,-1,1,1,1,1,0
aagreentea.freeservers.com,0,0,0,0,0,0,0,0,3.7386820322861922,3.300194642888527,1,0,0,0.0,-1,1,1,1,1,0
en.wikipedia.org,0,0,1,2,0,0,0,0,4.407309176378992,3.452819531114783,1,0,2,0.034482758620689655,-1,1,1,1,1,0
mylife.com,0,0,0,1,0,0,0,0,4.454822399946607,3.1219280948873624,0,9,0,0.0,-1,1,0,1,0,0
mcgill.ca,0,0,1,6,0,0,0,0,4.262141569285127,2.725480556997868,0,0,0,0.0,-1,1,0,1,0,0
thepinoy.net,0,0,0,0,0,0,0,0,4.054229296672175,3.084962500721156,0,4,1,0.0,-1,1,0,1,0,0
fanbase.com,0,0,0,1,0,0,0,0,4.4764700780559865,3.277613436819116,0,4,0,0.058823529411764705,-1,1,1,1,1,0
imdb.com,0,0,0,3,0,0,0,0,4.2874484395233665,2.75,0,7,0,0.0,-1,1,0,1,0,0
eurweb.com,0,0,1,3,0,0,0,0,4.413574463632382,3.1219280948873624,0,6,0,0.0,-1,1,0,1,0,0
usgwarchives.org,0,0,0,3,0,0,0,0,4.086637395088468,3.625,0,0,0,0.0,-1,1,1,1,1,0
ohdannyboy.blogspot.com,0,0,1,3,0,0,1,0,4.59603114521073,3.670968891951065,1,6,0,0.0,-1,1,1,1,1,0
fanbase.com,0,0,0,1,0,0,0,0,4.624315456095192,3.277613436819116,0,6,0,0.04081632653061224,-1,1,1,1,1,0
linkedin.com,0,0,1,5,0,0,0,0,4.537210437818785,3.2516291673878226,0,7,0,0.0,-1,1,0,1,0,0
manta.com,0,0,0,3,0,0,0,0,4.058746230592377,2.725480556997868,0,0,0,0.0,-1,1,0,1,0,0
